duid,district,lon,lat,height_m,storeys,current_name,proposed_name,grade,name_source,agreeing_sources,confidence,match_distance_m,inside_footprint,method,developer,project,changed
DXB-BUSINE-5ed0fb21ab,businessbay,55.26934,25.189791,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-2db7949ef9,businessbay,55.268228,25.189436,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-a8547f7956,businessbay,55.275962,25.178908,61.2,16,,Royale Regency tower 1,MATCHED,places,places,0.7,0.0,True,place search on the footprint centroid (apartment_building),,,True
DXB-BUSINE-dd11dbc8ed,businessbay,55.277182,25.179447,61.2,16,,Citymax Hotel Business Bay,INFERRED,overture_place,overture_place,0.555,16.5,False,Overture place 'hotel' inside/next to the footprint,,,True
DXB-BUSINE-55a1d1cb50,businessbay,55.276853,25.179995,12.0,4,,Brew House,INFERRED,overture_place,overture_place,0.664,6.0,False,Overture place 'gastropub' inside/next to the footprint,,,True
DXB-BUSINE-0f088244ed,businessbay,55.258529,25.187425,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-7f4595d3ce,businessbay,55.275599,25.184375,15.0,4,Damac Maison Prive,Damac Maison Prive,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-f8d6d3ea2a,businessbay,55.278871,25.184765,60.0,16,UFC Gym,UFC Gym,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-6f1e27e920,businessbay,55.253125,25.178347,3.2,1,ZOOM,ZOOM,MATCHED,osm_en,osm_en,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-d93bea78a7,businessbay,55.253264,25.178523,3.2,1,Autopro,Autopro,MATCHED,osm_en,osm_en,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-b7fdf79896,businessbay,55.280997,25.187328,75.0,20,TAMANI ARTS OFFICES,TAMANI ARTS OFFICES,VERIFIED,dld,dld|overture_place,1.0,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-da2fdc8d0c,businessbay,55.281127,25.187537,75.0,20,Tamani Art Offices Tower,Tamani Art Offices Tower,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-fab1f29a98,businessbay,55.276247,25.185309,12.0,4,Marquise Square Tower,Marquise Square Tower,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-f27fd5326d,businessbay,55.283282,25.188568,12.0,4,Art 14 XIV,Art 14 XIV,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-cc134bbc7e,businessbay,55.281938,25.186461,75.0,20,Damac Maison Majestine,Damac Maison Majestine,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-cdfb17407c,businessbay,55.28128,25.184436,12.0,4,Majestic Tower,Majestic Tower,VERIFIED,osm,osm|overture_place,1.0,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-cb88371826,businessbay,55.254386,25.17926,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-74ea847cbc,businessbay,55.253882,25.179686,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-ed7cd793f0,businessbay,55.254921,25.178974,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-23b67ff8cf,businessbay,55.253353,25.180253,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-5a27e2220a,businessbay,55.253599,25.180477,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-1e59a790a1,businessbay,55.253189,25.180067,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-5d06caf792,businessbay,55.253341,25.180014,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-6caa0d2f04,businessbay,55.253559,25.180189,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-af31c2c40a,businessbay,55.253746,25.180726,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-422ad524bb,businessbay,55.255002,25.177824,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-c7ec0bf842,businessbay,55.255214,25.177613,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-e795d74ec5,businessbay,55.255502,25.177498,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-1ade6eee83,businessbay,55.25575,25.177296,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-eefa6d0f83,businessbay,55.256413,25.176831,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-df5b810b83,businessbay,55.256619,25.176622,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-dc2a6344f5,businessbay,55.256911,25.176505,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-2ba7b95bcc,businessbay,55.257162,25.176302,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-8ad34e07b7,businessbay,55.257493,25.176251,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-b3a030e8a0,businessbay,55.256917,25.175948,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-1dda8a299f,businessbay,55.256777,25.175981,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-e99586e96e,businessbay,55.256675,25.176051,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-22933f838c,businessbay,55.256567,25.176128,12.0,4,,Marina Heights,INFERRED,overture_place,overture_place,0.612,0.0,True,Overture place 'landmark_and_historical_building' inside/next to the footprint,,,True
DXB-BUSINE-498656a287,businessbay,55.256472,25.176197,12.0,4,,Marina Heights,INFERRED,overture_place,overture_place,0.551,3.9,False,Overture place 'landmark_and_historical_building' inside/next to the footprint,,,True
DXB-BUSINE-3efa2cde2f,businessbay,55.256175,25.176406,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-8f92fc2fb1,businessbay,55.256007,25.176523,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-41485fc6d6,businessbay,55.255279,25.17704,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-608e7d848b,businessbay,55.255387,25.176973,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-d58de0f779,businessbay,55.255483,25.176894,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-6523727699,businessbay,55.255578,25.176819,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-e10bffabc2,businessbay,55.255691,25.176744,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-b12a420802,businessbay,55.255705,25.176899,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-72bf83403e,businessbay,55.256227,25.176224,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-e501b66ccc,businessbay,55.256297,25.176299,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-998cc444b2,businessbay,55.256358,25.176375,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-81f4bf07b7,businessbay,55.256523,25.17632,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-034b029fc8,businessbay,55.255826,25.176623,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-cc6d050f79,businessbay,55.257249,25.176002,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-f77853bca3,businessbay,55.257355,25.17735,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-3580fdc716,businessbay,55.256677,25.176436,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-4443afc231,businessbay,55.256942,25.176783,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-b9b9692d13,businessbay,55.255947,25.178344,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-5e63cd7132,businessbay,55.255246,25.177215,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-72dc795103,businessbay,55.255129,25.177275,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-289628f3aa,businessbay,55.255035,25.177213,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-a6d90ecbd4,businessbay,55.255023,25.177051,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-eebf319fa5,businessbay,55.254913,25.177298,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-08f7104095,businessbay,55.254684,25.17746,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-81f36a74ff,businessbay,55.25527,25.177429,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-fc4f230784,businessbay,55.255533,25.177777,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-48f673acaf,businessbay,55.254606,25.177757,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-a9744cdb59,businessbay,55.254773,25.178039,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-49a6751fce,businessbay,55.254577,25.177531,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-1aed17fbd3,businessbay,55.254476,25.177604,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-6ccb5169b6,businessbay,55.266942,25.176115,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-32ccbbb6d1,businessbay,55.260041,25.180164,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-dc9ae6d8b2,businessbay,55.260633,25.179766,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-bb35976535,businessbay,55.260793,25.179587,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-0cdfbf5c3d,businessbay,55.260794,25.179898,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-112f6e916f,businessbay,55.259984,25.180633,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-8c25d5b5e2,businessbay,55.258883,25.180599,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-cca44e1420,businessbay,55.259311,25.181328,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-eddb4c0ebe,businessbay,55.259129,25.181445,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-ba3566b1ac,businessbay,55.258874,25.181531,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-b4b13e64ed,businessbay,55.258884,25.181743,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-c58875575f,businessbay,55.258759,25.181741,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-f7c93498a5,businessbay,55.258777,25.181928,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-bc5e5e53a4,businessbay,55.258663,25.181979,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-1e07898dc0,businessbay,55.258394,25.182205,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-206562d5f0,businessbay,55.258139,25.182202,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-6ced70a714,businessbay,55.258206,25.182284,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-0f2cbb2212,businessbay,55.258121,25.182264,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-aa7a56c699,businessbay,55.258101,25.181996,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-a5d0347fa5,businessbay,55.257929,25.181771,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-3e6de356b8,businessbay,55.258142,25.181786,4.8,2,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-9c6be8815b,businessbay,55.257814,25.181979,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-2d4a362508,businessbay,55.257789,25.182619,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-3b16d327c2,businessbay,55.257672,25.182694,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-a125252723,businessbay,55.257579,25.182631,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-a85361abd6,businessbay,55.257896,25.182502,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-e1bf09df26,businessbay,55.256863,25.182533,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-5fb8efc3d9,businessbay,55.25704,25.182371,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-130331754d,businessbay,55.256998,25.182495,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-23c1ff3e19,businessbay,55.256192,25.182531,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-a8bc435269,businessbay,55.256647,25.182626,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-993ea65d26,businessbay,55.256582,25.182849,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-d9ed586e3f,businessbay,55.256736,25.183087,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-e0cb01a5ff,businessbay,55.261514,25.179942,12.0,4,STABLE SHEIKH HAMDAN BIN RASHED ALMAKTOUM,STABLE SHEIKH HAMDAN BIN RASHED ALMAKTOUM,MATCHED,wikidata,wikidata,0.88,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-09246e6dda,businessbay,55.262201,25.179019,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-75882a9bb6,businessbay,55.262379,25.179249,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-32c5bb3583,businessbay,55.262447,25.179039,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-c305d69ca5,businessbay,55.262079,25.179234,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-27fd7c589f,businessbay,55.262554,25.178949,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-44c689e03d,businessbay,55.262665,25.179454,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-3685ad517d,businessbay,55.264643,25.172095,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-9334f6e50a,businessbay,55.264667,25.172115,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-b8f9aae901,businessbay,55.261721,25.179568,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-14e65f9599,businessbay,55.262884,25.17825,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-bf0c1f0c41,businessbay,55.263082,25.178081,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-a4401ca623,businessbay,55.26323,25.178142,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-3960b309e2,businessbay,55.263192,25.178359,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-66c4cf00b6,businessbay,55.263377,25.178601,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-d8909275c7,businessbay,55.263426,25.178426,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-4f4cb3429b,businessbay,55.262209,25.191055,34.0,10,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-262d60c32f,businessbay,55.260485,25.188575,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-7e8e25f903,businessbay,55.259879,25.188288,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-d91a39d30d,businessbay,55.265629,25.17993,113.8,31,Elite Business Bay Residences,Elite Business Bay Residences,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-c4f399e612,businessbay,55.266516,25.180758,12.0,4,Canal Central Hotel,Canal Central Hotel,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-9cf604af59,businessbay,55.269325,25.179731,12.0,4,,OYO 1374 Home Premium 1-Bed At AG Tower,INFERRED,overture_place,overture_place,0.681,0.0,True,Overture place 'hotel' inside/next to the footprint,,,True
DXB-BUSINE-2782bdeff9,businessbay,55.268581,25.180715,12.0,4,,The Spa Health Club LLC,INFERRED,overture_place,overture_place,0.696,0.0,True,Overture place 'hotel' inside/next to the footprint,,,True
DXB-BUSINE-30e2d86631,businessbay,55.269206,25.18082,12.0,4,Millennium Binghatti Residence,Millennium Binghatti Residence,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-bfc8435060,businessbay,55.27059,25.181514,89.4,24,InterContinental Residences,InterContinental Residences,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-346571cd71,businessbay,55.271875,25.180106,105.7,29,Mama Shelter,Mama Shelter,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-aebdc8e77f,businessbay,55.2726,25.178912,12.0,4,SOBHA IVORY - II,SOBHA IVORY - II,MATCHED,dld,dld,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-3168b12489,businessbay,55.271981,25.178226,12.0,4,Art XVIII,Art XVIII,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-e99e90a894,businessbay,55.273221,25.179238,12.0,4,,Indigo Business Bay,INFERRED,overture_place,overture_place,0.651,0.0,True,Overture place 'car_rental_agency' inside/next to the footprint,,,True
DXB-BUSINE-c79ea5d51d,businessbay,55.274542,25.177501,97.5,26,The Oval Tower,The Oval Tower,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-ed9215fd44,businessbay,55.274885,25.177896,81.3,22,Sobha Saphire,Sobha Saphire,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-ca2bfa99ef,businessbay,55.274506,25.177411,12.0,4,,OYO 1443 Home Premium 1bed Apartment In Business Bay,INFERRED,overture_place,overture_place,0.681,0.0,True,Overture place 'hotel' inside/next to the footprint,,,True
DXB-BUSINE-78791e2b0a,businessbay,55.274981,25.179716,68.0,18,Sol Avenue,Sol Avenue,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-919c201c6c,businessbay,55.277364,25.179808,61.2,16,,Citymax Hotel Business Bay,INFERRED,overture_place,overture_place,0.555,15.5,False,Overture place 'hotel' inside/next to the footprint,,,True
DXB-BUSINE-8d9685562f,businessbay,55.276759,25.181062,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-d1b4d3c54c,businessbay,55.279298,25.180704,12.0,4,,OYO 943 Home Bayz Danube studio,INFERRED,overture_place,overture_place,0.681,0.0,True,Overture place 'hotel' inside/next to the footprint,,,True
DXB-BUSINE-abb1df81c7,businessbay,55.278654,25.180512,12.0,4,,Staybridge Suites Dubai Business Bay,INFERRED,overture_place,overture_place,0.555,17.0,False,Overture place 'accommodation' inside/next to the footprint,,,True
DXB-BUSINE-60034ce36b,businessbay,55.278038,25.180588,12.0,4,Embassy Suites by Hilton Dubai Business Bay,Hilton Garden Inn,MATCHED,overture_place,overture_place,0.74,0.0,True,Overture place 'hotel' inside/next to the footprint,,,True
DXB-BUSINE-1718536e9b,businessbay,55.277878,25.17998,68.0,18,Safeer Tower 3,Safeer Tower 3,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-20a07f7bb2,businessbay,55.27002,25.177943,80.0,22,Residence 110,,UNKNOWN,,,0.0,,,,select,Residence 110,False
DXB-BUSINE-c12fca6d96,businessbay,55.267939,25.178129,75.0,20,"The First Collection Business Bay, Dubai, a Tribute Portfolio Hotel","The First Collection Business Bay, Dubai, a Tribute Portfolio Hotel",MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-d0cde82095,businessbay,55.267357,25.178169,12.0,4,,International Business Tower,INFERRED,overture_place,overture_place,0.674,0.0,True,Overture place 'party_and_event_planning' inside/next to the footprint,,,True
DXB-BUSINE-b4fead639a,businessbay,55.266579,25.17849,12.0,4,EXECUTIVE BAY B,EXECUTIVE BAY B,MATCHED,dld,dld,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-1045674afe,businessbay,55.267907,25.178187,12.0,4,,The First Collection Business Bay,MATCHED,overture_place,overture_place,0.74,0.0,True,Overture place 'hotel' inside/next to the footprint,,,True
DXB-BUSINE-9c61f701a5,businessbay,55.268146,25.190221,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-c70b3fa47c,businessbay,55.268187,25.191023,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-c9aa6adedf,businessbay,55.268211,25.190662,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-9318bcfcda,businessbay,55.269712,25.1896,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-378b84d948,businessbay,55.269583,25.189622,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-7d2f32e765,businessbay,55.269668,25.189713,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-cf303f2cc6,businessbay,55.269703,25.189856,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-7245cf8dd2,businessbay,55.269601,25.189822,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-69cb4a3c75,businessbay,55.270282,25.189448,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-e305712e00,businessbay,55.252938,25.17896,8.0,2,Danube Sports World,Danube Sports World,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-eae1b937d5,businessbay,55.286086,25.186157,12.0,4,Binghatti Canal,Binghatti Canal,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-865a0f8e4e,businessbay,55.281937,25.1846,12.0,4,The Pad by Omniyat,The Pad by Omniyat,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,beyond,The Pad by Beyond,False
DXB-BUSINE-5087332152,businessbay,55.283361,25.186025,85.0,23,J ONE,J ONE,VERIFIED,osm,osm|overture_place,1.0,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-3389081046,businessbay,55.289123,25.189206,12.0,4,RBC Tower,RBC Tower,VERIFIED,osm,osm|overture_place,1.0,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-311eb92cb5,businessbay,55.290975,25.190436,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-35fa4303de,businessbay,55.290341,25.184585,165.0,46,Nobles Tower,Nobles Tower,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-7cef07a884,businessbay,55.292667,25.185007,30.0,9,Regalia By Deyaar,Regalia By Deyaar,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-be1706a83c,businessbay,55.288554,25.184035,12.0,4,District Cooling Plant,District Cooling Plant,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-c7e6c10c76,businessbay,55.283595,25.183215,12.0,4,Royal Continental Suites,Royal Continental Suites,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-92b6fa28e6,businessbay,55.280681,25.184025,12.0,4,Trillionaire Residences,Trillionaire Residences,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-683c3fe1f8,businessbay,55.274162,25.185152,75.0,20,,Paid Parking Area,MATCHED,places,places,0.7,0.0,True,place search on the footprint centroid (transportation_service),,,True
DXB-BUSINE-78bf4e30d2,businessbay,55.288865,25.193926,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-233095f101,businessbay,55.288944,25.19383,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-54d19d47ef,businessbay,55.289047,25.193721,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-e192e2e04c,businessbay,55.289125,25.193644,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-59c3cef256,businessbay,55.288785,25.193281,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-fce72780d5,businessbay,55.289263,25.18362,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-012f8fd269,businessbay,55.289335,25.18368,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-fd21e0b3b7,businessbay,55.289549,25.183944,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-af1275b2b6,businessbay,55.289512,25.183906,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-b1dec2f2c8,businessbay,55.28905,25.183812,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-00de0b0787,businessbay,55.290019,25.186482,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-9ca21db61d,businessbay,55.28991,25.186394,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-6bddfccc5b,businessbay,55.289995,25.186327,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-814f6edd7a,businessbay,55.289084,25.185194,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-a4f56aff08,businessbay,55.286324,25.184228,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-bdbdcb2807,businessbay,55.286391,25.184201,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-0a050f8e4f,businessbay,55.286635,25.18463,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-a0b65ceddb,businessbay,55.286737,25.184752,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-e7809f3907,businessbay,55.286682,25.184812,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-68fe2af60d,businessbay,55.287735,25.18652,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-8a0fce4a7b,businessbay,55.287222,25.187552,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-8a3d846801,businessbay,55.284607,25.188667,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-89f997653a,businessbay,55.284591,25.188786,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-36a375ed5d,businessbay,55.284294,25.188962,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
